Specimen ID,Data Source,Order,Family,Genus,Species,Voucher specimen,Specimen barcode,Collection date,Country of origin,Material sampled,No. of genes recovered,No. of bp recovered,Fasta file url
15799,PAFTOL,Poales,Poaceae,Puelia,Puelia coriacea,"Leonard, A. 1656 (K)",K001418223,1959,Congo (the Democratic Republic of the),Herbarium,338,196257,http://sftp.kew.org/pub/paftol/current_release/fasta/by_recovery/INSDC.ERR7621431.Puelia_coriacea.a353.fasta
15801,PAFTOL,Poales,Poaceae,Guaduella,Guaduella densiflora,"Thomas, D.W. 9659 (K)",K001383333,1992,Cameroon,Herbarium,238,42948,http://sftp.kew.org/pub/paftol/current_release/fasta/by_recovery/INSDC.ERR7621432.Guaduella_densiflora.a353.fasta
15803,PAFTOL,Poales,Poaceae,Hygroryza,Hygroryza aristata,"Cook, C.D.K.; Gut, B.J. 217 (K)",K001418224,1970,India,Herbarium,340,229683,http://sftp.kew.org/pub/paftol/current_release/fasta/by_recovery/INSDC.ERR7621433.Hygroryza_aristata.a353.fasta
15805,PAFTOL,Poales,Poaceae,Leptaspis,Leptaspis zeylanica,Hall RCH24,,,,Silica dried,328,143247,http://sftp.kew.org/pub/paftol/current_release/fasta/by_recovery/INSDC.ERR7621434.Leptaspis_zeylanica.a353.fasta
15807,PAFTOL,Poales,Poaceae,Semiarundinaria,Semiarundinaria fastuosa,"Townsend, R.F.; Bridger, M.A. 110 (K)",K001418201,1999,Japan,Herbarium,345,233154,http://sftp.kew.org/pub/paftol/current_release/fasta/by_recovery/INSDC.ERR7621435.Semiarundinaria_fastuosa.a353.fasta
15809,PAFTOL,Poales,Poaceae,Alvimia,Alvimia lancifolia,"Calderón, C.E. 2467 (K)",K000018871,1978,Brazil,Herbarium,341,211071,http://sftp.kew.org/pub/paftol/current_release/fasta/by_recovery/INSDC.ERR7621436.Alvimia_lancifolia.a353.fasta
15811,PAFTOL,Poales,Poaceae,Atractantha,Atractantha falcata,"dos Santos, T.S. 3903 (K)",K000018858,1983,Brazil,Herbarium,345,226800,http://sftp.kew.org/pub/paftol/current_release/fasta/by_recovery/INSDC.ERR7621437.Atractantha_falcata.a353.fasta
15813,PAFTOL,Poales,Poaceae,Bergbambos,Bergbambos tessellata,Linder  5099 (K),K001418199,1990,South Africa,Herbarium,336,202722,http://sftp.kew.org/pub/paftol/current_release/fasta/by_recovery/INSDC.ERR7621438.Bergbambos_tessellata.a353.fasta
15815,PAFTOL,Poales,Poaceae,Kuruna,Kuruna wightiana,"Soderstrom, T.R. 2541 (K)",K001418202,1978,India,Herbarium,317,153225,http://sftp.kew.org/pub/paftol/current_release/fasta/by_recovery/INSDC.ERR7621439.Kuruna_wightiana.a353.fasta
15817,PAFTOL,Poales,Poaceae,Athroostachys,Athroostachys capitata,"Soderstrom, T.R. 1867 (K)",K000947857,1972,Brazil,Herbarium,335,188730,http://sftp.kew.org/pub/paftol/current_release/fasta/by_recovery/INSDC.ERR7621440.Athroostachys_capitata.a353.fasta
15819,PAFTOL,Poales,Poaceae,Actinocladum,Actinocladum verticillatum,"Clark, L. 767 (K)",K000947592,1991,Brazil,Herbarium,341,190737,http://sftp.kew.org/pub/paftol/current_release/fasta/by_recovery/INSDC.ERR7621441.Actinocladum_verticillatum.a353.fasta
15821,PAFTOL,Poales,Poaceae,Aulonemia,Aulonemia aristulata,"McClure, F.A. 21293 (K)",K000947573,1943,Brazil,Herbarium,324,166455,http://sftp.kew.org/pub/paftol/current_release/fasta/by_recovery/INSDC.ERR7621442.Aulonemia_aristulata.a353.fasta
15823,PAFTOL,Poales,Poaceae,Himalayacalamus,Himalayacalamus planatus,"Stapleton, C. 918 (K)",K001418200,1991,Nepal,Herbarium,344,223608,http://sftp.kew.org/pub/paftol/current_release/fasta/by_recovery/INSDC.ERR7621443.Himalayacalamus_planatus.a353.fasta
15825,PAFTOL,Poales,Poaceae,Cambajuva,Cambajuva ulei,"Clark, L. 869B (K)",K000947546,1991,Brazil,Herbarium,348,228927,http://sftp.kew.org/pub/paftol/current_release/fasta/by_recovery/INSDC.ERR7621444.Cambajuva_ulei.a353.fasta
15827,PAFTOL,Poales,Poaceae,Colanthelia,Colanthelia rhizantha,"Hatschbach, G. 48104 (K)",K001106376,1984,Brazil,Herbarium,341,221085,http://sftp.kew.org/pub/paftol/current_release/fasta/by_recovery/INSDC.ERR7621445.Colanthelia_rhizantha.a353.fasta
15829,PAFTOL,Poales,Poaceae,Didymogonyx,Didymogonyx geminatum,"Stergios, B. & Caracas, R. 19701 (K)",K001418204,2002,Venezuela (Bolivarian Republic of),Herbarium,340,210231,http://sftp.kew.org/pub/paftol/current_release/fasta/by_recovery/INSDC.ERR7621446.Didymogonyx_geminatum.a353.fasta
15831,PAFTOL,Poales,Poaceae,Myriocladus,Myriocladus exsertus,"Liesner, R. 24678 (K)",K001418203,1988,Venezuela (Bolivarian Republic of),Herbarium,349,225468,http://sftp.kew.org/pub/paftol/current_release/fasta/by_recovery/INSDC.ERR7621447.Myriocladus_exsertus.a353.fasta
15833,PAFTOL,Poales,Poaceae,Glaziophyton,Glaziophyton mirabile,Glaziou 17914 (K),K000947877,,Brazil,Herbarium,284,86565,http://sftp.kew.org/pub/paftol/current_release/fasta/by_recovery/INSDC.ERR7621448.Glaziophyton_mirabile.a353.fasta
15835,PAFTOL,Poales,Poaceae,Filgueirasia,Filgueirasia cannavieira,"Heringer, E.P. 4409 (K)",K000847627,1980,Brazil,Herbarium,341,210048,http://sftp.kew.org/pub/paftol/current_release/fasta/by_recovery/INSDC.ERR7621449.Filgueirasia_cannavieira.a353.fasta
15837,PAFTOL,Poales,Poaceae,Oreobambos,Oreobambos buchwaldii,"Biegel, H.; Pope, G.; Gosden, N. 4338 (K)",K001418205,1973,Zimbabwe,Herbarium,331,177900,http://sftp.kew.org/pub/paftol/current_release/fasta/by_recovery/INSDC.ERR7621450.Oreobambos_buchwaldii.a353.fasta
15839,PAFTOL,Poales,Poaceae,Oxytenanthera,Oxytenanthera abyssinica,"Peterson, P.M. 23870 (K)",K001418215,2012,"Tanzania, the United Republic of",Herbarium,340,224535,http://sftp.kew.org/pub/paftol/current_release/fasta/by_recovery/INSDC.ERR7621451.Oxytenanthera_abyssinica.a353.fasta
15841,PAFTOL,Poales,Poaceae,Cyrtochloa,Cyrtochloa toppingii,"Dransfield, S. 1326 (K)",K001418206,1993,Philippines (the),Herbarium,346,237783,http://sftp.kew.org/pub/paftol/current_release/fasta/by_recovery/INSDC.ERR7621452.Cyrtochloa_toppingii.a353.fasta
15843,PAFTOL,Poales,Poaceae,Mullerochloa,Mullerochloa moreheadiana,"Weston, P.H. 981 (K)",K001418216,1986,Australia,Herbarium,341,221823,http://sftp.kew.org/pub/paftol/current_release/fasta/by_recovery/INSDC.ERR7621453.Mullerochloa_moreheadiana.a353.fasta
15845,PAFTOL,Poales,Poaceae,Apoclada,Apoclada simplex,"Clark, L.; de Oliveira, W. 898 (K)",K001418214,1991,Brazil,Herbarium,325,172341,http://sftp.kew.org/pub/paftol/current_release/fasta/by_recovery/INSDC.ERR7621454.Apoclada_simplex.a353.fasta
15847,PAFTOL,Poales,Poaceae,Ruhooglandia,Ruhooglandia hooglandii,"Webster, G.L.; Hildreth, R. 15230 (K)",K001418213,1968,,Herbarium,339,199275,http://sftp.kew.org/pub/paftol/current_release/fasta/by_recovery/INSDC.ERR7621455.Ruhooglandia_hooglandii.a353.fasta
15849,PAFTOL,Poales,Poaceae,Temochloa,Temochloa liliana,Wong WKM2869 (K),K000682164,2000,Thailand,Herbarium,338,188244,http://sftp.kew.org/pub/paftol/current_release/fasta/by_recovery/INSDC.ERR7621456.Temochloa_liliana.a353.fasta
15851,PAFTOL,Poales,Poaceae,Ochlandra,Ochlandra stridula,"Gould, F.W. 13424 (K)",K001418212,1970,Sri Lanka,Herbarium,337,206634,http://sftp.kew.org/pub/paftol/current_release/fasta/by_recovery/INSDC.ERR7621457.Ochlandra_stridula.a353.fasta
15853,PAFTOL,Poales,Poaceae,Widjajachloa,Widjajachloa producta,"Widjaja, E.A.; Katik, P.; Wiakabu, J.; Kataru, M. EAW6627 (K)",K001418211,1993,Papua New Guinea,Herbarium,339,197793,http://sftp.kew.org/pub/paftol/current_release/fasta/by_recovery/INSDC.ERR7621458.Widjajachloa_producta.a353.fasta
15855,PAFTOL,Poales,Poaceae,Ekmanochloa,Ekmanochloa aristata,"Clément, B.; Chrysogone 2563 (K)",K001418210,1945,Cuba,Herbarium,341,225174,http://sftp.kew.org/pub/paftol/current_release/fasta/by_recovery/INSDC.ERR7621459.Ekmanochloa_aristata.a353.fasta
15857,PAFTOL,Poales,Poaceae,Froesiochloa,Froesiochloa boutelouoides,Smook? 324 (K),K001418209,1957,French Guiana,Herbarium,326,125892,http://sftp.kew.org/pub/paftol/current_release/fasta/by_recovery/INSDC.ERR7621460.Froesiochloa_boutelouoides.a353.fasta
15861,PAFTOL,Poales,Poaceae,Raddiella,Raddiella kaieteurana,"Liesner, R. 20369 (K)",K001418208,1986,Venezuela (Bolivarian Republic of),Herbarium,342,187944,http://sftp.kew.org/pub/paftol/current_release/fasta/by_recovery/INSDC.ERR7621461.Raddiella_kaieteurana.a353.fasta
15863,PAFTOL,Poales,Poaceae,Rehia,Rehia nervata,"Maguire, B. 54173 (K)",K001418207,1963,Suriname,Herbarium,344,211506,http://sftp.kew.org/pub/paftol/current_release/fasta/by_recovery/INSDC.ERR7621462.Rehia_nervata.a353.fasta
15865,PAFTOL,Poales,Poaceae,Reitzia,Reitzia smithii,"Reitz, P.R. 5939 (K)",K000997317,1957,Brazil,Herbarium,339,191199,http://sftp.kew.org/pub/paftol/current_release/fasta/by_recovery/INSDC.ERR7621463.Reitzia_smithii.a353.fasta
15867,PAFTOL,Poales,Poaceae,Agnesia,Agnesia loretensis,"Prance, G.T. 13427 (K)",K000997179,1971,Brazil,Herbarium,345,192690,http://sftp.kew.org/pub/paftol/current_release/fasta/by_recovery/INSDC.ERR7621464.Agnesia_loretensis.a353.fasta
15869,PAFTOL,Poales,Poaceae,Parianella,Parianella lanceolata,"dos Santos, T.S. 3892 (K)",K000001176,1983,Brazil,Herbarium,330,173517,http://sftp.kew.org/pub/paftol/current_release/fasta/by_recovery/INSDC.ERR7621465.Parianella_lanceolata.a353.fasta
15871,PAFTOL,Poales,Poaceae,Parabambusa,Parabambusa kaini,"Widjaja, E.A. EAW6642 (K)",K000290555,1993,Indonesia,Herbarium,346,234906,http://sftp.kew.org/pub/paftol/current_release/fasta/by_recovery/INSDC.ERR7621466.Parabambusa_kaini.a353.fasta
15873,PAFTOL,Poales,Poaceae,Sirochloa,Sirochloa parvifolia,Dransfield 1542 (K),,2016,Madagascar,Silica dried,341,227538,http://sftp.kew.org/pub/paftol/current_release/fasta/by_recovery/INSDC.ERR7621467.Sirochloa_parvifolia.a353.fasta
15875,PAFTOL,Poales,Poaceae,Sokinochloa,Sokinochloa bosseri,Dransfield 1541 (K),,2016,Madagascar,Silica dried,345,231624,http://sftp.kew.org/pub/paftol/current_release/fasta/by_recovery/INSDC.ERR7621468.Sokinochloa_bosseri.a353.fasta
15877,PAFTOL,Poales,Poaceae,Valiha,Valiha diffusa,"Vorontsova, M.S. 1904 (K)",,2016,,Silica dried,345,235773,http://sftp.kew.org/pub/paftol/current_release/fasta/by_recovery/INSDC.ERR7621469.Valiha_diffusa.a353.fasta
15879,PAFTOL,Poales,Poaceae,Nastus,Nastus borbonicus,Hubert s.n.  (K),,,,Silica dried,345,227292,http://sftp.kew.org/pub/paftol/current_release/fasta/by_recovery/INSDC.ERR7621470.Nastus_borbonicus.a353.fasta
15881,PAFTOL,Poales,Poaceae,Nastus,Nastus aristatus,"Vorontsova, M.S. 1464 (K)",,2014,,Silica dried,342,226653,http://sftp.kew.org/pub/paftol/current_release/fasta/by_recovery/INSDC.ERR7621471.Nastus_aristatus.a353.fasta
15883,PAFTOL,Poales,Poaceae,Hickelia,Hickelia perrieri,Rakotonasolo RRA63,,,,Silica dried,343,225039,http://sftp.kew.org/pub/paftol/current_release/fasta/by_recovery/INSDC.ERR7621472.Hickelia_perrieri.a353.fasta
15885,PAFTOL,Poales,Poaceae,Decaryochloa,Decaryochloa diadelpha,Dransfield 1531 (K),,2016,Madagascar,Silica dried,342,227538,http://sftp.kew.org/pub/paftol/current_release/fasta/by_recovery/INSDC.ERR7621473.Decaryochloa_diadelpha.a353.fasta
15887,PAFTOL,Poales,Poaceae,Cathariostachys,Cathariostachys madagascariensis,Dransfield 1532 (K),,2016,Madagascar,Silica dried,343,229353,http://sftp.kew.org/pub/paftol/current_release/fasta/by_recovery/INSDC.ERR7621474.Cathariostachys_madagascariensis.a353.fasta
15939,PAFTOL,Saxifragales,Haloragaceae,Myriophyllum,Myriophyllum spicatum,"Collenette, S.S. 9132 (K)",K001275485,1994,,Herbarium,342,168642,http://sftp.kew.org/pub/paftol/current_release/fasta/by_recovery/INSDC.ERR7621475.Myriophyllum_spicatum.a353.fasta
15941,PAFTOL,Saxifragales,Haloragaceae,Gonocarpus,Gonocarpus elatus,"Greuter, W. 20728 (K)",K001275486,1988,Australia,Herbarium,343,181173,http://sftp.kew.org/pub/paftol/current_release/fasta/by_recovery/INSDC.ERR7621476.Gonocarpus_elatus.a353.fasta
15943,PAFTOL,Saxifragales,Haloragaceae,Glischrocaryon,Glischrocaryon behrii,"Cooke, D.A. 250 (K)",K001275488,1978,Australia,Herbarium,339,152763,http://sftp.kew.org/pub/paftol/current_release/fasta/by_recovery/INSDC.ERR7621477.Glischrocaryon_behrii.a353.fasta
15947,PAFTOL,Saxifragales,Saxifragaceae,Darmera,Darmera peltata,"Milue, R.I. 69 (K)",K001275499,1989,United Kingdom of Great Britain and Northern Ireland (the),Herbarium,350,187395,http://sftp.kew.org/pub/paftol/current_release/fasta/by_recovery/INSDC.ERR7621478.Darmera_peltata.a353.fasta
15951,PAFTOL,Saxifragales,Iteaceae,Itea,Itea japonica,"Togashi, M. 7714 (K)",K001275483,1951,Japan,Herbarium,339,161013,http://sftp.kew.org/pub/paftol/current_release/fasta/by_recovery/INSDC.ERR7621479.Itea_japonica.a353.fasta
15955,PAFTOL,Saxifragales,Saxifragaceae,Cascadia,Cascadia nuttallii,"Chambers, K.L. 5408 (K)",K001275498,1988,United States of America,Herbarium,330,131643,http://sftp.kew.org/pub/paftol/current_release/fasta/by_recovery/INSDC.ERR7621480.Cascadia_nuttallii.a353.fasta
15957,PAFTOL,Saxifragales,Saxifragaceae,Leptarrhena,Leptarrhena pyrolifolia,"Haley, G. s.n.  (K)",K001275500,1926,United States of America,Herbarium,350,205968,http://sftp.kew.org/pub/paftol/current_release/fasta/by_recovery/INSDC.ERR7621481.Leptarrhena_pyrolifolia.a353.fasta
15959,PAFTOL,Saxifragales,Saxifragaceae,Lithophragma,Lithophragma parviflorum,"Sharsmith, A.K. 4403 (K)",K001275501,1953,United States of America,Herbarium,341,181389,http://sftp.kew.org/pub/paftol/current_release/fasta/by_recovery/INSDC.ERR7621482.Lithophragma_parviflorum.a353.fasta
15961,PAFTOL,Asterales,Asteraceae,Conocliniopsis,Conocliniopsis prasiifolia,Beck 2763 (K),,,,Silica dried,344,190590,http://sftp.kew.org/pub/paftol/current_release/fasta/by_recovery/INSDC.ERR7621483.Conocliniopsis_prasiifolia.a353.fasta
15963,PAFTOL,Asterales,Asteraceae,Plagiocheilus,Plagiocheilus peduncularis,"Tovar, C. s.n.  (K)",,,,Herbarium,345,171255,http://sftp.kew.org/pub/paftol/current_release/fasta/by_recovery/INSDC.ERR7621484.Plagiocheilus_peduncularis.a353.fasta
15965,PAFTOL,Asterales,Asteraceae,Chrysothamnus,Chrysothamnus greenei,"Nelson, D; Murray, S AZ932-005 (K)",,,,Silica dried,340,171837,http://sftp.kew.org/pub/paftol/current_release/fasta/by_recovery/INSDC.ERR7621485.Chrysothamnus_greenei.a353.fasta
15969,PAFTOL,Saxifragales,Saxifragaceae,Saxifraga,Saxifraga geum,"Chase, M.W. 38790.19695 (K)",,,,Live plant,339,163545,http://sftp.kew.org/pub/paftol/current_release/fasta/by_recovery/INSDC.ERR7621486.Saxifraga_geum.a353.fasta
15971,PAFTOL,Saxifragales,Saxifragaceae,Rodgersia,Rodgersia podophylla,"Chase, M.W. 38783 (K)",,,,Live plant,348,223218,http://sftp.kew.org/pub/paftol/current_release/fasta/by_recovery/INSDC.ERR7621487.Rodgersia_podophylla.a353.fasta
15973,PAFTOL,Saxifragales,Crassulaceae,Adromischus,Adromischus filicaulis,RBG Kew Living Collection 2001-3308,,,,Live plant,318,123909,http://sftp.kew.org/pub/paftol/current_release/fasta/by_recovery/INSDC.ERR7621488.Adromischus_filicaulis.a353.fasta
15975,PAFTOL,Saxifragales,Crassulaceae,Crassula,Crassula lanuginosa,RBG Kew Living Collection 1973-3210,,,,Live plant,328,137850,http://sftp.kew.org/pub/paftol/current_release/fasta/by_recovery/INSDC.ERR7621489.Crassula_lanuginosa.a353.fasta
15977,PAFTOL,Saxifragales,Crassulaceae,Sedum,Sedum nudum,"Chase, M.W. 2459 (K)",,,,Live plant,340,182412,http://sftp.kew.org/pub/paftol/current_release/fasta/by_recovery/INSDC.ERR7621490.Sedum_nudum.a353.fasta
15979,PAFTOL,Saxifragales,Crassulaceae,Sempervivum,Sempervivum montanum,"Chase, M.W. 19245 (K)",,,,Live plant,333,152784,http://sftp.kew.org/pub/paftol/current_release/fasta/by_recovery/INSDC.ERR7621491.Sempervivum_montanum.a353.fasta
15981,PAFTOL,Santalales,Santalaceae,Pyrularia,Pyrularia edulis,"Grierson, A.J.C.; Long, D.G. 2023a (K)",K001275674,1979,Bhutan,Herbarium,321,93141,http://sftp.kew.org/pub/paftol/current_release/fasta/by_recovery/INSDC.ERR7621492.Pyrularia_edulis.a353.fasta
15985,PAFTOL,Santalales,Santalaceae,Rhoiacarpos,Rhoiacarpos capensis,"Jones, R.W. 3326 BC (K)",K001275676,1978,South Africa,Herbarium,349,201759,http://sftp.kew.org/pub/paftol/current_release/fasta/by_recovery/INSDC.ERR7621493.Rhoiacarpos_capensis.a353.fasta
15987,PAFTOL,Santalales,Santalaceae,Osyris,Osyris lanceolata,"Mucaleque, P; Ernesto, A.; Matimele, H.; Osborne, J.; Tanleque, C. 16 (K)",K000569669,2017,Mozambique,Silica dried,347,195585,http://sftp.kew.org/pub/paftol/current_release/fasta/by_recovery/INSDC.ERR7621494.Osyris_lanceolata.a353.fasta
15999,PAFTOL,Rosales,Rhamnaceae,Berchemia,Berchemia discolor,Collenette 1493 (K),,1993,Saudi Arabia,DNA bank,346,216633,http://sftp.kew.org/pub/paftol/current_release/fasta/by_recovery/INSDC.ERR7621495.Berchemia_discolor.a353.fasta
16001,PAFTOL,Rosales,Rhamnaceae,Phylica,Phylica polifolia,"Chase, M.W. 2269 (K)",,,"Saint Helena, Ascension and Tristan da Cunha",DNA bank,349,211044,http://sftp.kew.org/pub/paftol/current_release/fasta/by_recovery/INSDC.ERR7621496.Phylica_polifolia.a353.fasta
16003,PAFTOL,Rosales,Rhamnaceae,Ceanothus,Ceanothus caeruleus,"Chase, M.W. 2413 (K)",,1984,Mexico,DNA bank,347,211065,http://sftp.kew.org/pub/paftol/current_release/fasta/by_recovery/INSDC.ERR7621497.Ceanothus_caeruleus.a353.fasta
16005,PAFTOL,Rosales,Rhamnaceae,Stenanthemum,Stenanthemum argenteum,"Clarkson, J.R. 6268 (K)",K001275697,1985,Australia,Herbarium,349,213606,http://sftp.kew.org/pub/paftol/current_release/fasta/by_recovery/INSDC.ERR7621498.Stenanthemum_argenteum.a353.fasta
16007,PAFTOL,Rosales,Rhamnaceae,Polianthion,Polianthion wichurae,"Coleby-Williams, J. 392 (K)",K001275698,1982,Australia,Herbarium,348,210516,http://sftp.kew.org/pub/paftol/current_release/fasta/by_recovery/INSDC.ERR7621499.Polianthion_wichurae.a353.fasta
16009,PAFTOL,Rosales,Rhamnaceae,Serichonus,Serichonus gracilipes,"George, A.S. 7945 (K)",K001275699,1966,Australia,Herbarium,349,209001,http://sftp.kew.org/pub/paftol/current_release/fasta/by_recovery/INSDC.ERR7621500.Serichonus_gracilipes.a353.fasta
16011,PAFTOL,Rosales,Rhamnaceae,Karwinskia,Karwinskia calderonii,"Estrada, A. 509 (K)",K001275700,1996,Costa Rica,Herbarium,350,222201,http://sftp.kew.org/pub/paftol/current_release/fasta/by_recovery/INSDC.ERR7621501.Karwinskia_calderonii.a353.fasta
16013,PAFTOL,Rosales,Rhamnaceae,Schistocarpaea,Schistocarpaea johnsonii,"Forster, P.I.; Booth, R. PIF25066 (K)",K001275701,1999,Australia,Herbarium,349,196314,http://sftp.kew.org/pub/paftol/current_release/fasta/by_recovery/INSDC.ERR7621502.Schistocarpaea_johnsonii.a353.fasta
16015,PAFTOL,Rosales,Rhamnaceae,Cryptandra,Cryptandra amara,"Everist, S.L. 5960 (K)",K001275702,1958,Australia,Herbarium,350,209790,http://sftp.kew.org/pub/paftol/current_release/fasta/by_recovery/INSDC.ERR7621503.Cryptandra_amara.a353.fasta
16021,PAFTOL,Rosales,Rhamnaceae,Adolphia,Adolphia infesta,"Onofre, C.; Borosova, R.; Landrein, S.; Osborne, J. LCO 2615 (K)",K000341820,2013,Mexico,Herbarium,348,224298,http://sftp.kew.org/pub/paftol/current_release/fasta/by_recovery/INSDC.ERR7621504.Adolphia_infesta.a353.fasta
16023,PAFTOL,Rosales,Rhamnaceae,Lasiodiscus,Lasiodiscus mannii,"Schlott, R.L. 14 (K)",K001275705,1990,Central African Republic (the),Herbarium,351,205608,http://sftp.kew.org/pub/paftol/current_release/fasta/by_recovery/INSDC.ERR7621505.Lasiodiscus_mannii.a353.fasta
16025,PAFTOL,Rosales,Rhamnaceae,Reynosia,Reynosia uncinata,"Walker, R.; Clubbe, C. 30 (K)",K001275706,2003,Virgin Islands (British),Herbarium,349,222576,http://sftp.kew.org/pub/paftol/current_release/fasta/by_recovery/INSDC.ERR7621506.Reynosia_uncinata.a353.fasta
16027,PAFTOL,Boraginales,Boraginaceae,Antiotrema,Antiotrema dunnianum,RBG Kew DNA Bank 36031,,1933,China,DNA bank,328,138582,http://sftp.kew.org/pub/paftol/current_release/fasta/by_recovery/INSDC.ERR7621507.Antiotrema_dunnianum.a353.fasta
16029,PAFTOL,Boraginales,Boraginaceae,Alkanna,Alkanna orientalis,Davis 42140 (K),,1966,Turkey,DNA bank,335,139356,http://sftp.kew.org/pub/paftol/current_release/fasta/by_recovery/INSDC.ERR7621508.Alkanna_orientalis.a353.fasta
16031,PAFTOL,Boraginales,Boraginaceae,Cynoglottis,Cynoglottis barrelieri,"Mayer, E.; Wraber, T. 39308 (K)",K001393221,1974,Croatia,Herbarium,320,96156,http://sftp.kew.org/pub/paftol/current_release/fasta/by_recovery/INSDC.ERR7621509.Cynoglottis_barrelieri.a353.fasta
16033,PAFTOL,Boraginales,Boraginaceae,Asperugo,Asperugo procumbens,"Fayvush, G.: Vitek, E. 09-0644 (K)",K001393222,2009,Armenia,Herbarium,343,184032,http://sftp.kew.org/pub/paftol/current_release/fasta/by_recovery/INSDC.ERR7621510.Asperugo_procumbens.a353.fasta
16035,PAFTOL,Boraginales,Boraginaceae,Gastrocotyle,Gastrocotyle hispida,"Abulaila, K.; Tehabshem, Z.; van Slageren, M. 2009JOR16-2 (K)",K001393223,2009,Jordan,Herbarium,313,104913,http://sftp.kew.org/pub/paftol/current_release/fasta/by_recovery/INSDC.ERR7621511.Gastrocotyle_hispida.a353.fasta
16039,PAFTOL,Boraginales,Boraginaceae,Paracaryum,Paracaryum platycalyx,"Rechinger, K.H. 57545 (K)",K001275663,1975,Iran (Islamic Republic of),Herbarium,339,150873,http://sftp.kew.org/pub/paftol/current_release/fasta/by_recovery/INSDC.ERR7621512.Paracaryum_platycalyx.a353.fasta
16043,PAFTOL,Boraginales,Boraginaceae,Lepidocordia,Lepidocordia punctata,"Jangoux, J.; Ribeiro, B.G.S. 1479 (K)",K001275665,1981,Brazil,Herbarium,345,195027,http://sftp.kew.org/pub/paftol/current_release/fasta/by_recovery/INSDC.ERR7621513.Lepidocordia_punctata.a353.fasta
16045,PAFTOL,Boraginales,Boraginaceae,Cystostemon,Cystostemon heliocharis,"Wood, J.R.I. 1606 (K)",K001275666,1977,Yemen,Herbarium,337,148377,http://sftp.kew.org/pub/paftol/current_release/fasta/by_recovery/INSDC.ERR7621514.Cystostemon_heliocharis.a353.fasta
16047,PAFTOL,Boraginales,Boraginaceae,Nogalia,Nogalia drepanophylla,"Fison, T. 3 (K)",K001275667,1992,Somalia,Herbarium,339,159027,http://sftp.kew.org/pub/paftol/current_release/fasta/by_recovery/INSDC.ERR7621515.Nogalia_drepanophylla.a353.fasta
16049,PAFTOL,Boraginales,Boraginaceae,Lepechiniella,Lepechiniella sarawschanica,"Landrein, S. 179 (K)",K000493434,2008,Kyrgyzstan,Herbarium,333,147405,http://sftp.kew.org/pub/paftol/current_release/fasta/by_recovery/INSDC.ERR7621516.Lepechiniella_sarawschanica.a353.fasta
